tweetId,url,content,likeCount,retweetCount,replyCount,quoteCount,viewCount,createdAt
2029383899806113992,https://x.com/bitcoinmalaya/status/2029383899806113992,"So, what is interesting about MacBook Neo?

overall it is a budget MacBook, priced at $599 or RM2400 (RM2000 with student discount)

this is a signal that Apple is hitting hard in its mid-range play, challenging the budget segment dominated by Windows PCs

how do they cut the cost? One major difference, the MacBook Neo is powered by A18 Pro chip, instead of M-series chips

this is the same processor that powers iPhone, it comes with 8GB RAM only

Other specs are pretty ok
• 13” LCD display
• A18 Pro chip
• 8GB RAM
• 256GB/512GB storage
• 16 hours of battery life

for students and average users, Macbook Neo looks sufficient 

with the RM2400 price point making a MacBook a realistic first computer, I think it will sell like hot cakes",144,23,21,4,162289,"March 5, 2026 at 02:30 AM"
2029372370243469567,https://x.com/_FORAB/status/2029372370243469567,"换个角度，Macbook Neo

原价 4599 元，国补后大概 4099 人民币

如果各平台补贴和价格战，能打到 3500 或以下，那真的是穷大学生接触最新苹果 Mac 系统的神器了，我上学时怎么没有这个？ https://t.co/jajtoU3Izm",238,12,115,7,192981,"March 5, 2026 at 01:44 AM"
2032287418359873908,https://x.com/ApplelianosPod/status/2032287418359873908,"Desmontando el MacBook Neo en 6 minutos ¿El Mac más reparable hasta ahora? cero tiras de adhesivo elástico, sin pegamento y una batería sujeta por 18 tornillos, y una placa base PEQUEÑÍSIMA 😳 https://t.co/1hnrXgwnSO",2478,112,34,6,331193,"March 13, 2026 at 02:47 AM"
2033654567372538311,https://x.com/Carlos_Vassan/status/2033654567372538311,"Entonces, que tal les están saliendo sus MacBook Neo? 🤔",925,3,24,3,293277,"March 16, 2026 at 09:20 PM"
2035591037713072489,https://x.com/tokiruno/status/2035591037713072489,"วิธีใช้ macbook neo (สีบลัช🫦) ให้คุ้มนะคะ

- ดูคลิปแอนตัน Jetski https://t.co/0JQGHgulsk",1891,2202,8,5,54252,"March 22, 2026 at 05:34 AM"
2034983523548115188,https://x.com/clumsyjr/status/2034983523548115188,"Macbook neo ถึงพี่แล้วน้องงงงง~
รีวิวแบบจริงใจ = คุ้ม https://t.co/UzreWwKvoh",3533,2435,11,39,304022,"March 20, 2026 at 01:20 PM"
2032058895514948047,https://x.com/WelBeast/status/2032058895514948047,"MacBook Pro or MacBook Neo? 

Help me choose.",1702,45,223,27,194509,"March 12, 2026 at 11:39 AM"
2030462638329602516,https://x.com/yyyole/status/2030462638329602516,"如何花2590拿下MacBook Neo！！

原价4499 元，教育优惠-500，换新补贴-580，国家补贴-600，以旧换新折价-227。

最后2592.15

这个价格，应该是地板价了吧！！ https://t.co/5ltgTtX34f",14,1,2,0,6074,"March 8, 2026 at 01:56 AM"
2036690675023151571,https://x.com/loreneeliz/status/2036690675023151571,"รีวิว Macbook Neo สำหรับใครที่ยังคิดอยู่ว่าซื้อมาจะคุ้มมั้ย บอกเลย คุ้ม แค่ซื้อมาวางเฉยๆ ก็หัวใจฟูมากกกก น้อนนุ้บนิ้บมากคือแค่ทุกอย่างเปงสีจมพูวก็คุ้มแล้ว พวกแกจะเอาอะไรอีกกก ฮืออออ

ตื้นตัน 🥹🥹 https://t.co/uGlFSYAfJn",6340,4821,15,96,507739,"March 25, 2026 at 06:24 AM"
2033091433830428811,https://x.com/ShunJou/status/2033091433830428811,มาลองจับ MacBook Neo เครื่องจริง สวยมาก  😍 https://t.co/kEkAt5lySd,151,58,3,6,144468,"March 15, 2026 at 08:02 AM"
2037470190653575510,https://x.com/bengnoona/status/2037470190653575510,ใช้ครบ 3 วันละ รีวิว macbook neo แบบง่ายๆนะ คือได้คอมมาทำงานก้อกๆแก้กๆ แอ๊บว่าเป็นทาสสตีฟจ้อบ ซื้อๆไปเถอะมึง มันถูก https://t.co/srAukua1sB,4125,3523,19,48,414341,"March 27, 2026 at 10:02 AM"
2029206003497988309,https://x.com/ilyamiskov/status/2029206003497988309,"The cinematography and motion graphics in the Macbook Neo ad is INSANE!!!

Great job! @Apple https://t.co/B6rQRj7Npb",1574,101,33,32,101555,"March 4, 2026 at 02:43 PM"
2029338954735206765,https://x.com/theapplehub/status/2029338954735206765,M1 MacBook Air vs MacBook Neo https://t.co/3e4hC0VYZr,20557,1740,352,556,2754265,"March 4, 2026 at 11:31 PM"
2029217175752397191,https://x.com/geerlingguy/status/2029217175752397191,"RE: MacBook Neo USB-C ports—found this clip via diego.caraballo on MacRumors forums. The way the Neo does it (no marking, two entirely different port capabilities) is the worst of both worlds :( https://t.co/idfyR6HatQ",1407,80,70,13,1046570,"March 4, 2026 at 03:27 PM"
2029208363272421764,https://x.com/riverleaf88/status/2029208363272421764,"MacBook Neo 是来搞笑的
重量和Air一模一样，也没有更小，内存只有8G没有更多选项……
苹果真的很难评了",66,0,24,1,17912,"March 4, 2026 at 02:52 PM"
2029215184364122348,https://x.com/tim_cook/status/2029215184364122348,"iPhone 17e, iPad Air, MacBook Air, MacBook Pro...

And now, say hello to the all-new MacBook Neo!

We’re so excited to bring the magic of Mac to even more people around the world. https://t.co/z2w4RmShRO",54117,5758,2389,2173,10351097,"March 4, 2026 at 03:19 PM"
2027020842396475410,https://x.com/tim_cook/status/2027020842396475410,A big week ahead. It all starts Monday morning! #AppleLaunch https://t.co/PQ9gM2Gl2r,58767,5438,2668,1553,9856209,"February 26, 2026 at 02:00 PM"
2033764453993615386,https://x.com/orb2222/status/2033764453993615386,"コストコで
MacBook Neo触ってきたのだ

トラックパッド
感圧式ではなくて
まさかの押し込み式💦

デザインもダサすぎる...

いくら安くても
Appleらしさが皆無...
流石に
これは売れない気がした（−＿−；） https://t.co/ZBQRSTSXyG",11,0,5,0,11183,"March 17, 2026 at 04:36 AM"
2030282241163813184,https://x.com/_FORAB/status/2030282241163813184,"有博主成功以 2592 元人民币，购买了苹果新出的笔记本 Macbook Neo。

原 4499 元平台价格
- 500 教育优惠
- 580 换新补贴
- 599.85 国家补贴
- 227 以旧换新 旧品

最终消费 2592.15 元。不过该博主提到，想满足换新补贴资格，需要残值大于 200 元的旧手机。 https://t.co/AXdc9WQm4S",972,71,85,20,527678,"March 7, 2026 at 01:59 PM"
2030451885388546512,https://x.com/himself65/status/2030451885388546512,"MacBook Neo，
4999，工业垃圾，狗都不看
2592，啊真香",762,18,69,8,315643,"March 8, 2026 at 01:13 AM"
2031793543845409255,https://x.com/literallydenis/status/2031793543845409255,"Just tested: llama.cpp on $500 MacBook Neo: Prompt: 7.8 t/s  / Generation: 3.9 t/s on Qwen3.5 9B Q3_K_M

So, smaller models are even more usable https://t.co/8VZKh5dMSe",2376,142,103,12,275638,"March 11, 2026 at 06:05 PM"
2037069876058349875,https://x.com/nalinrajput23/status/2037069876058349875,Window users can't argue on this https://t.co/vflmPKjlDa,11177,542,990,304,2987999,"March 26, 2026 at 07:31 AM"
2029646285670662509,https://x.com/7uanF/status/2029646285670662509,"Así se ven 8Gb de RAM bien optimizados

Imposible e impensable en un notebook HP de $500 https://t.co/tQ0w9wPbd2",1680,89,55,30,421202,"March 5, 2026 at 07:52 PM"
2029406815965106382,https://x.com/abskoop/status/2029406815965106382,"苹果官网这个Hello, Neo动画也太会了吧😂

刷新官网一下，手随便一托一叠，MacBook Neo直接从空白屏幕变出来了，丝滑得犯规，有点意思🤔 https://t.co/bb7oEkI1gH",31,3,12,0,32155,"March 5, 2026 at 04:01 AM"
2029210330971423014,https://x.com/aShubhamz/status/2029210330971423014,"apple just dropped the macbook neo

- starts at $599
- powered by the a18 pro chip
- 13"" liquid retina display
- 16 hour battery life

now i'm regretting buying the m4 air https://t.co/j3SXx8I577",3089,18,65,10,165024,"March 4, 2026 at 03:00 PM"
2031995309732122752,https://x.com/FRDPRH/status/2031995309732122752,Le MacBook Neo… franchement je ne m’attendais pas à ça.,591,10,24,2,337813,"March 12, 2026 at 07:26 AM"
2035724879333613619,https://x.com/mrtechsense/status/2035724879333613619,MacBook NEO’s display is SO SHIT OMG 😷 https://t.co/Z1uZgVygJR,78,1,11,0,8400,"March 22, 2026 at 02:26 PM"
2031831012611932179,https://x.com/theapplehub/status/2031831012611932179,MacBook Neo is so beautiful 😍 https://t.co/fcJ1Qw3Dcd,3442,343,55,65,171018,"March 11, 2026 at 08:33 PM"
2032267699737530717,https://x.com/QingQ77/status/2032267699737530717,MacBook Neo 运行 PS PR ，拿来给看爱奇艺还真不错。 https://t.co/JT7vwh4tiT,6,0,1,0,5950,"March 13, 2026 at 01:29 AM"
2034235544243192318,https://x.com/mtgproductionss/status/2034235544243192318,I’ve had the MacBook Neo for one week now and it has been great! Bye bye competitors! https://t.co/9Kjbynf2H6,4493,134,55,7,194333,"March 18, 2026 at 11:48 AM"
2036690675023151571,https://x.com/loreneeliz/status/2036690675023151571,"รีวิว Macbook Neo สำหรับใครที่ยังคิดอยู่ว่าซื้อมาจะคุ้มมั้ย บอกเลย คุ้ม แค่ซื้อมาวางเฉยๆ ก็หัวใจฟูมากกกก น้อนนุ้บนิ้บมากคือแค่ทุกอย่างเปงสีจมพูวก็คุ้มแล้ว พวกแกจะเอาอะไรอีกกก ฮืออออ

ตื้นตัน 🥹🥹 https://t.co/uGlFSYAfJn",6341,4821,15,96,507807,"March 25, 2026 at 06:24 AM"
2034478558228414698,https://x.com/XavierNaxa/status/2034478558228414698,"MacBook Air (M5), MacBook Pro (M5 Pro dan M5 Max) dan MacBook Neo telah berdaftar dengan SIRIM. 

Saya menjangkakan jualan bagi produk ini selepas hari raya ini atau selewat-lewatnya awal April. https://t.co/AjUktHNtns",122,12,1,1,9155,"March 19, 2026 at 03:54 AM"
2034979891926769864,https://x.com/tim_cook/status/2034979891926769864,Mac just had its best launch week ever for first-time Mac customers. We love seeing the enthusiasm!,30060,1445,1307,377,5128893,"March 20, 2026 at 01:06 PM"
2029338954735206765,https://x.com/theapplehub/status/2029338954735206765,M1 MacBook Air vs MacBook Neo https://t.co/3e4hC0VYZr,20560,1740,352,556,2754292,"March 4, 2026 at 11:31 PM"
2029230910504157490,https://x.com/SuperSaf/status/2029230910504157490,"MacBook Neo

- 13"" Liquid Retina display
- Apple A18 Pro
- 8GB unified memory
- 256/512GB
- Touch ID Option
- Silver, Blush, Citrus, Indigo
- 1080p FaceTime HD camera
- Two side-firing speakers
- 36.5wh battery

From £599/$599 https://t.co/A7nYFu1YBh",1640,134,29,14,174131,"March 4, 2026 at 04:22 PM"
2029206124218479049,https://x.com/SawyerMerritt/status/2029206124218479049,"NEWS: Apple has introduced the MacBook Neo, their most affordable laptop ever.

• Price: $599 ($499 for students)
• 16 hour battery life
• 13"" display, 500 nits
• A18 Pro chip
• 256GB or 512GB of storage
• Four colors: silver, indigo, blush, and citrus
• Weight: 2.7 lbs
• Wi-Fi 6E and Bluetooth 6 connectivity
• 8GB RAM
• 1080p front-facing camera, dual mics with directional beamforming, and dual side-firing speakers with Spatial Audio.
• Lowest-carbon Mac. Features 60% recycled materials, more than any other Apple product.
• Available starting March 11",21867,1465,960,1010,9114454,"March 4, 2026 at 02:43 PM"
2029216468588782066,https://x.com/gregjoz/status/2029216468588782066,"MacBook Neo is new, exciting, original, and HERE! With a beautiful aluminum design, 13-inch Liquid Retina display, 16 hours of battery life, and the power of Apple silicon, you’ll fly through everyday tasks. It’ll be love at first Mac. https://t.co/7xpClbGKxE",3822,354,116,62,376176,"March 4, 2026 at 03:24 PM"
2035770987665342973,https://x.com/RjeyTech/status/2035770987665342973,"Just two things I don’t like about the MacBook Neo.

- no backlit keys is a miss imo 
- physical trackpads suck 

Everything else is pretty fcking elite. https://t.co/Nyw9xYPGBN",726,19,40,7,46968,"March 22, 2026 at 05:30 PM"
2036050352999469124,https://x.com/mtgproductionss/status/2036050352999469124,"Of course the MacBook Neo is going to have compromises, but for the price, it is well worth it. https://t.co/d2wUgGcMCy",2675,55,21,0,74159,"March 23, 2026 at 12:00 PM"
2034574817186443621,https://x.com/orivia_jp/status/2034574817186443621,"MacBook Neoを約1週間ほど使い込んでわかったこと。

一番気になっていたのは、iPhone 16 Proと同じA18 Proチップとメモリ8GB（どちらもカスタム不可）という構成で、実際の作業がどこまでこなせるのかという点。

結論から言うと、シングルコアの数値がM4に近いこともあって、M1では重かったLightroomのAI編集やFinal Cut Proでの4K30P動画編集もサクサクこなせる。メイン機として使っているM4 Proと比較しても、体感ではほとんど違いがわからないレベル。

しかし、書き出しスピードにおいては3倍以上の明確な差がついた。
これをどう捉えるか。仕事で頻繁に書き出し作業を行うなら、予算を倍にしてM5のMacBook Airを買ったほうがいい。

逆に、ショート動画や50枚程度の写真の書き出ししかやらない人や、ワイみたいにサブ機として運用するのであれば、Neoで困ることはまずないと思う。

バッテリーの持ちはAirと比較すれば劣るらしいが、普通に使っていて1日で足りなくなることはない。音質はノートPCにしては良い方やけど、絶賛するほどではない。まぁ普段はイヤホンをするから問題なし。

筐体は高品質で素晴らしい出来栄え。キーボードのバックライトは欲しかったけれど、よく考えたら真っ暗な場所で使うのは飛行機の中くらいやし、そんなシーンはあんまりないな。
キーボードの打鍵感は、普段デスクトップで使っているMagic Keyboardにそっくりで、不満は一切ない。

重量は12インチMacBookと比較するとめちゃくちゃ重たく感じる。とはいえM5 Airもほぼ同じやし、これが現状の最軽量モデルなんやから諦めるしかない。

ただ、1インチの画面サイズの差は結構感じる。重さと引き換えに、実用的な使い勝手と数倍のバッテリー持ちを手に入れたと思えば、十分にアリな選択だと思う。
充電器を持ち歩かんでいいしね。

あと、ストレージの256GBはサブ機としてでも容量不足になるからやめた方がいい。Touch IDも便利やし、ここは512GB一択でしょう。

M1のMacBook Airと比較してイマイチなら、返品しようかと思ってたけど、M1のMacBook Airを手放して、Neoはこのまま使うことにした。12インチはなんかカワイイし、歴代最軽量MacBookとして記念に置いておくことにする🍎",34,9,3,0,8448,"March 19, 2026 at 10:16 AM"
2029268135837303212,https://x.com/Reuters/status/2029268135837303212,"Apple unveiled the MacBook Neo, a lower-priced laptop starting at $599, as it looks to broaden its reach in a price-sensitive PC market while rivals face a tighter memory chip supply https://t.co/Na7tIzGb1c https://t.co/8ZC3glMlm9",878,132,39,11,182760,"March 4, 2026 at 06:50 PM"
2030496870506844518,https://x.com/himself65/status/2030496870506844518,"你拿16GB内存电脑换一台8GB的MacBook Neo，
库克睡觉都要笑醒了",286,2,9,1,75652,"March 8, 2026 at 04:12 AM"
2032254645200879953,https://x.com/noahhermanyt/status/2032254645200879953,"the costco laptop section is wild now 💀

$589 #MacBookNeo
solid aluminum
optimized
polished
premium

vs

$599+ plastic garbage 
poor build quality 
windows bloat
crappy screens
“b-b-but it has more ram!” ☝️🤓 https://t.co/TEKlE7bbea",10909,458,343,125,991888,"March 13, 2026 at 12:37 AM"
2029466497798816082,https://x.com/3utsu/status/2029466497798816082,Mac歴32年のおじさんからアドバイス。MacBook Neoを買う学生さん。英語(US)キーボードを選択しなさい。キーボードに日本語が印字されているのはカッコ悪いです。日本語はEnterキーが大きいので、ガッチャンガッチャンEnterキーを押すような人間になって迷惑です。 https://t.co/XN5T1BZ8Cv,3290,219,110,435,1090880,"March 5, 2026 at 07:58 AM"
2029451291907273137,https://x.com/gmanews/status/2029451291907273137,"MEET MACBOOK NEO, APPLE'S FIRST 'BUDGET-FRIENDLY' LAPTOP! 💻

Apple launches its newest laptop, “MacBook Neo,” featuring a 13-inch Liquid Retina display, A18 Pro chip, and built-in Apple Intelligence.

The laptop’s price starts at $599 and will be available on March 11.

Screenshots from Apple/YouTube",436,26,2,46,78977,"March 5, 2026 at 06:57 AM"
2036441525391888730,https://x.com/gregjoz/status/2036441525391888730,"Love how Molly brought her Crybaby series to #Apple50!

To celebrate the moment at Apple Iconsiam in Bangkok, she shared with customers how she creates her designs on iPad and even drew in the first Mac and iPod, as well as the latest iPhone 17 Pro and MacBook Neo. https://t.co/2t2kCrBiEx",1255,133,21,3,46045,"March 24, 2026 at 01:54 PM"
2037042110478586263,https://x.com/karthikponna19/status/2037042110478586263,why is everyone in tech using a MacBook Neo ? https://t.co/XfkpVAuOEh,59,1,47,0,4240,"March 26, 2026 at 05:41 AM"
2037489756108644396,https://x.com/Vixhal/status/2037489756108644396,@RoadsOfMumbai macbook neo?,2,0,0,0,1089,"March 27, 2026 at 11:19 AM"
2029204236773286393,https://x.com/Kulturlesite_/status/2029204236773286393,"🚨 APPLE annonce la sortie du MACBOOK NEO !!

Un MacBook plus abordable que les autres modèles.

L’entrée de game débute à 699€ pour 256Go 💻

🗓️ SORTIE PRÉVUE LE 11 MARS
 https://t.co/7NYIMKqzvX",8515,558,72,288,1111287,"March 4, 2026 at 02:36 PM"
2032113123000189039,https://x.com/Canoopsy/status/2032113123000189039,macbook neo ? more like macbook pocket https://t.co/QoGopYWwmz,6831,168,50,33,269302,"March 12, 2026 at 03:14 PM"
2035097241510433178,https://x.com/theapplehub/status/2035097241510433178,MacBook Neo vs MacBook Pro https://t.co/vWUzXGpn1t,4326,108,105,33,252527,"March 20, 2026 at 08:52 PM"
2037754267327754751,https://x.com/NoahKingJr/status/2037754267327754751,Lenovo users starting their laptops after telling you 8gb ram on the macbook neo is too little https://t.co/oF976rBXqB,428,29,9,2,16786,"March 28, 2026 at 04:50 AM"
2034405809690394653,https://x.com/mweinbach/status/2034405809690394653,"Microsoft has the perfect MacBook Neo competitor with the Surface Laptop 13 but it's just a little bit too expensive

If they can get it down to $600, that's your Windows neo competitor. At $899/$999 you're getting to MacBook Air territory and the Air is simply better https://t.co/0dS5QuhxVR",2067,52,149,8,284727,"March 18, 2026 at 11:05 PM"
2031627835283284464,https://x.com/kshvbgde/status/2031627835283284464,"Base MacBook Neo, starting at $599 with 8GB of RAM and an A18 Pro chip, can handle almost everything that an 8GB MacBook Air with M-series chips could

&gt;Edit 4K videos
&gt;Full stack development
&gt;Multitasking apps
&gt;3D modelling
&gt;Play Cyberpunk 2077

honestly, remarkable. https://t.co/GF0BuvcWdZ",5216,159,46,14,470498,"March 11, 2026 at 07:06 AM"
2034700313006092786,https://x.com/BasicAppleGuy/status/2034700313006092786,"You have $599, what are you buying?

256GB iPhone 17e
256GB MacBook Neo
11-inch, 128GB M4 iPad Air
256GB M4 Mac mini
or
31 Apple Polishing Cloths https://t.co/M0OVktQWU7",1752,64,169,20,119763,"March 19, 2026 at 06:35 PM"
2035238771210506282,https://x.com/Pipichannnnnnnn/status/2035238771210506282,Macbook Neoって正直どう？,26,0,5,0,8550,"March 21, 2026 at 06:15 AM"
2029217911898886152,https://x.com/poptime/status/2029217911898886152,"🚨 QUE LINDO! Apple anuncia o novo 'Macbook Neo', o novo laptop 'baratinho' e colorido da marca,  voltado para estudantes e iniciantes no sistema.

https://t.co/FgQwMEpyJS",58001,743,764,2330,5810114,"March 4, 2026 at 03:30 PM"
2035362114412466608,https://x.com/empiredrop/status/2035362114412466608,"🔥🎁 MACBOOK NEO GIVEAWAY  

We’re giving away ONE MACBOOK NEO to one lucky winner!  👀💜

How to enter: 
✅  RT + Like
✅  Follow us
✅  Tag 3 friends below 👇

Winner picked March 28 - Good luck  🤞 https://t.co/7N38jE3SDM",2815,2745,2674,33,48180,"March 21, 2026 at 02:25 PM"
2032058895514948047,https://x.com/WelBeast/status/2032058895514948047,"MacBook Pro or MacBook Neo? 

Help me choose.",1702,45,223,27,196186,"March 12, 2026 at 11:39 AM"
2031142972465754605,https://x.com/karirfess/status/2031142972465754605,"banyak yg bilang, macbook neo nih cuma ipad air ditambah magic keyboard

setuju kah kalian?? https://t.co/tWQLPiONL2",962,11,18,6,78199,"March 9, 2026 at 10:59 PM"
2035491410510770591,https://x.com/bp_A16/status/2035491410510770591,"春休みですね🥰

iPhone17e
MacBook NEO

2名様にプレゼント🎁

参加方法👇
① このアカウントをフォロー
② いいね＆リポスト　

〆切　3月25日まで

希望の商品をコメントで当選確率アップ⤴️⤴️ https://t.co/wGp0QNy2j8",316,309,112,4,10419,"March 21, 2026 at 10:59 PM"
2034675355823509607,https://x.com/BrightMinho/status/2034675355823509607,"MacBook Pro M5 
เล่น The Sims 4 พัดลมดังแล้ววว !!

MacBook Neo ก็ระวังละกัน ใครจะเอามาเล่น
แต่เดี๋ยวผมได้ของแล้วจะมาลองนะ https://t.co/GGYsCZ8rUz",268,113,2,2,63108,"March 19, 2026 at 04:56 PM"
2029309149717381448,https://x.com/theapplehub/status/2029309149717381448,MacBook Neo vs iPad (A16) + Keyboard https://t.co/Ly9HrbUdJZ,2840,261,48,28,187728,"March 4, 2026 at 09:32 PM"
2037105027991691378,https://x.com/syhily/status/2037105027991691378,看了大量的 Macbook Neo 的评测，终于下定决心，把 iPad Air 6 也卖了，就用 Neo 当 iPad 使。,192,2,25,1,94624,"March 26, 2026 at 09:51 AM"
2031507292454269171,https://x.com/stalman/status/2031507292454269171,The moment I realized I was going need to find a tougher test for the MacBook Neo😳 https://t.co/QguwCp3BzQ,21952,1115,371,843,8524876,"March 10, 2026 at 11:07 PM"
2032399985011024293,https://x.com/FRDPRH/status/2032399985011024293,"J'ai osé dire du bien du MacBook Neo...
DONC je suis acheté par Apple.

Ok, je pense qu'on va rétablir les faits.

Est-ce qu'Apple paye les créateurs ?

Apple fait très peu d'opés. Dans la sphère tech, je connais une seule personne qui en a déjà fait une et c'était avec la division britannique de l'entreprise.

Et évidemment, ce n'est pas moi.

Est-ce qu'Apple m'envoie ses produits ?

Non. Apple travaille avec une poignée de créateurs et de médias tech en France. Vraiment une poignée. Ils doivent être moins d'une dizaine, et je ne fais pas partie de la liste.

J'achète donc TOUS les produits Apple que je teste. Absolument tous. Avec mes fonds.

Pour être totalement transparent, je n'ai même pas accès aux chefs produits. Je ne peux donc pas poser de questions et je dois trouver mes réponses tout seul.

J'ai essayé plusieurs fois d'obtenir un contact, je n'ai jamais eu la moindre réponse. Même pas une fin de non recevoir.

Est-ce que je dis du bien d'Apple pour travailler avec eux ?

La réponse est évidente : non. 

Vous ne me croyez pas ? Pas de souci, allez regarder mes vidéos. Par pitié, faites-le. Parce que vous verrez que je traite les produits Apple exactement comme tous les autres produits : je parle de leurs points forts, et de leurs points faibles (car oui, ils en ont).

L'année dernière, par exemple, je vous ai clairement déconseillé l'achat des iPhone 17 Pro. Dimanche matin, je vais vous expliquer pourquoi vous ne devez pas acheter l'iPhone 17e.

Pour le MacBook Neo, dans ma vidéo publiée hier midi, je vous parle de ses limitations, des coupes faites par Apple pour conserver ses marges, mais aussi de ses points forts. Et dans le test, on ira encore plus loin.  Comme à chaque fois en fait.

Mais ouais, c'est un produit que je kiffe. Parce qu'il est bien positionné. 

Et parce que c'est justement la machine que j'aurais adoré offrir à mes belles filles quand elles ont commencé leurs études supérieures (j'espère qu'elles ne liront pas ce tweet).

Oui, mais tu utilises les produits Apple

C'est sans doute ce qui revient le plus souvent : tu es un mouton, ou tu n'as pas d'objectivité, parce que tu utilises les produits Apple.

Ok, c'est vrai. J'ai un iPhone. J'ai une Apple Watch. J'ai un Mac. J'ai un iPad. J'ai des HomePod. 

Et alors ?

J'ai aussi un PC sous Windows. Des téléphones Android. Des tablettes Android. Des casques Sony, Sonos, Nothing... et je les adore.

Donc oui, j'aime beaucoup de choses. J'aime la tech de façon générale. Je l'aime depuis une quarantaine d'années maintenant. Je l'aimais même quand ce n'était pas tendance et quand il n'y avait pas les réseaux sociaux pour le dire.

C'est un peu comme votre garagiste en fait. 

Il peut rouler en Audi et vous conseiller une Mercedes. Ou une Suzuki. Ou tout autre véhicule qu'il connait, sur lequel il est intervenu et dont il connait les points forts et les points faibles.

---

Je ne sais pas si cette mise au point vous aidera à y voir plus clair. Mais si vous doutez, renseignez-vous. Observez, analysez, posez des questions.

P.S : La photo qui illustre ce tweet n'a pas été générée avec Apple Intelligence.

P.S2 : Il y a peut-être des fautes.",389,20,63,10,127731,"March 13, 2026 at 10:14 AM"
2029217175752397191,https://x.com/geerlingguy/status/2029217175752397191,"RE: MacBook Neo USB-C ports—found this clip via diego.caraballo on MacRumors forums. The way the Neo does it (no marking, two entirely different port capabilities) is the worst of both worlds :( https://t.co/idfyR6HatQ",1407,80,70,13,1046575,"March 4, 2026 at 03:27 PM"
2029037762209358097,https://x.com/ld_vova/status/2029037762209358097,"Introducing MacBook Neo

Features: 
- Retina display (IPS, 400 nits, 60Hz)
- A18 Pro chip with 8GB/12GB of RAM
- 256GB/512GB storage 
- Colors: Silver, Yellow, Mint, Soft Blue
- No backlit Magic Keyboard
- Single USB-C port
- $599-799 price

Concept | Based on leaks and rumors https://t.co/burZ7O86LO",906,53,11,16,94712,"March 4, 2026 at 03:34 AM"
2029213801224994913,https://x.com/hardwarecanucks/status/2029213801224994913,"Macbook Neo Hot Take:
$599 obliterates entry level Windows & Chromebook markets.  Apple's goal = elevate UX / touch-points (premium materials, really good screen) w/o competing w/ MBA

So A18 Pro, 8GB vs 12GB+, USB 2/3 vs TB4, 36.5Wh battery, etc

Its ""good enough"" for 90% of users...though compared to all our recently tested laptops, the claimed browsing battery life is pretty low",476,27,38,4,62980,"March 4, 2026 at 03:14 PM"
2037824779840025073,https://x.com/thepakja/status/2037824779840025073,ถ้าซื้อ macbook neo มาเล่น timberborn มันจะรันไหวไหมอะ,1,1,2,0,238,"March 28, 2026 at 09:31 AM"
2032709545760534821,https://x.com/appleshinja_com/status/2032709545760534821,"MacBook Neoのメモリ8GBがなぜかボロクソ言われ続けてるけど、もし使っててメモリ8GBではメモリが足りない挙動が出たのならこの投稿にリプ欲しいです。

アクティビティモニタを添付してもらえれば助かります。",715,69,38,28,215516,"March 14, 2026 at 06:44 AM"
2029227425196806394,https://x.com/ekinkollama/status/2029227425196806394,"Bu elimdeki 37.999TL’lik fiyata sahip yeni MacBook Neo:

- Kasası dönüştürülmüş alüminyumdan yapılmış. (hissiyatı vs iyi sağlam) 
-13 inçlik Liquid Retina ekran
-A18 Pro çip
-16 saat pil ömrü
-Touch ID’li klavye (512GB’lık versiyonda var. Baz modelde yok*)

Bakalım ülkemizdeki dizüstü piyasasını nasıl etkileyecek.",1400,14,128,62,2261630,"March 4, 2026 at 04:08 PM"
2035267612960227651,https://x.com/p_horeer/status/2035267612960227651,池袋のヤマダのMacBook、AppleStoreでは絶対にできないことしてた https://t.co/gI8lBghh4Z,11052,777,32,151,2899649,"March 21, 2026 at 08:09 AM"
2037392329431192001,https://x.com/techeblog/status/2037392329431192001,"Apple's #MacBookNeo is more capable than you think, with a few mods of course. #technews $AAPL https://t.co/lAQyBtqDJj",2,2,0,0,96,"March 27, 2026 at 04:52 AM"
2029215184364122348,https://x.com/tim_cook/status/2029215184364122348,"iPhone 17e, iPad Air, MacBook Air, MacBook Pro...

And now, say hello to the all-new MacBook Neo!

We’re so excited to bring the magic of Mac to even more people around the world. https://t.co/z2w4RmShRO",54117,5758,2389,2173,10351162,"March 4, 2026 at 03:19 PM"
2027020842396475410,https://x.com/tim_cook/status/2027020842396475410,A big week ahead. It all starts Monday morning! #AppleLaunch https://t.co/PQ9gM2Gl2r,58763,5438,2668,1553,9856251,"February 26, 2026 at 02:00 PM"
2034979891926769864,https://x.com/tim_cook/status/2034979891926769864,Mac just had its best launch week ever for first-time Mac customers. We love seeing the enthusiasm!,30059,1445,1307,377,5129032,"March 20, 2026 at 01:06 PM"
2029219490005741899,https://x.com/Media_FrenchRap/status/2029219490005741899,"@FrenchRapUS Apple a présenté le nouveau MacBook Neo

- Écran LCD de 13 pouces
- Puce A18 Pro
- 8 Go de RAM
- Stockage de 256 Go/512 Go
- Autonomie de la batterie : 16H
- Couleurs : argent, indigo, rose poudré et agrumes
- À partir de 599 $ (499 $ pour les étudiants)

 https://t.co/RU8mQNmYLi",1307,56,34,61,155028,"March 4, 2026 at 03:36 PM"
2037069876058349875,https://x.com/nalinrajput23/status/2037069876058349875,Window users can't argue on this https://t.co/vflmPKjlDa,11176,542,990,304,2988555,"March 26, 2026 at 07:31 AM"
